"ID";"total activity in";"total activity out";"total activity inout";"SHA in percent";"SHA in number";"SHA out percent";"SHA out number";"SHA inout percent";"SHA inout number";"SHA not taken in percent";"SHA not taken in number";"SHA not taken out percent";"SHA not taken out number";"SHA not taken inout percent";"SHA not taken inout number";"IN_NO_ALARM percent";"IN_NO_ALARM number";"IN_AFTER_ALARM percent";"IN_AFTER_ALARM number";"IN_DURING_ALARM percent";"IN_DURING_ALARM number";"NOT_IN_NO_ALARM percent";"NOT_IN_NO_ALARM number";"NOT_IN_ALARM percent";"NOT_IN_ALARM number";"OUT_NO_ALARM percent";"OUT_NO_ALARM number";"OUT_AFTER_ALARM percent";"OUT_AFTER_ALARM number";"OUT_DURING_ALARM percent";"OUT_DURING_ALARM number";"NOT_OUT_NO_ALARM percent";"NOT_OUT_NO_ALARM number";"NOT_OUT_ALARM percent";"NOT_OUT_ALARM number";"INOUT_NO_ALARM percent";"INOUT_NO_ALARM number";"INOUT_AFTER_ALARM percent";"INOUT_AFTER_ALARM number";"INOUT_DURING_ALARM percent";"INOUT_DURING_ALARM number";"NOT_INOUT_NO_ALARM percent";"NOT_INOUT_NO_ALARM number";"NOT_INOUT_ALARM percent";"NOT_INOUT_ALARM number";"ABANDON_IN percent";"ABANDON_IN number";"ABANDON_OUT percent";"ABANDON_OUT number";"ABANDON_INOUT percent";"ABANDON_INOUT number";"IMPOSSIBLE percent";"IMPOSSIBLE number";
"763";"5";"2";"1";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"5";"100.00";"2";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"80.00";"4";"20.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"20.00";"1";"80.00";"4";"0.00";"0";"0.00";"0"
"804";"994";"972";"177";"19.92";"198";"26.85";"261";"28.81";"51";"80.08";"796";"73.15";"711";"71.19";"126";"13.98";"139";"4.73";"47";"1.21";"12";"35.41";"352";"44.67";"444";"21.40";"208";"4.32";"42";"1.13";"11";"36.52";"355";"36.63";"356";"25.42";"45";"0.56";"1";"2.82";"5";"41.24";"73";"29.94";"53";"37.96";"41";"58.33";"63";"3.70";"4";"0.00";"0"
"811";"178";"172";"24";"72.47";"129";"49.42";"85";"75.00";"18";"27.53";"49";"50.58";"87";"25.00";"6";"69.66";"124";"2.81";"5";"0.00";"0";"16.85";"30";"10.67";"19";"46.51";"80";"2.91";"5";"0.00";"0";"26.16";"45";"24.42";"42";"75.00";"18";"0.00";"0";"0.00";"0";"0.00";"0";"25.00";"6";"31.58";"6";"63.16";"12";"5.26";"1";"0.00";"0"
"812";"2514";"2426";"468";"17.50";"440";"23.99";"582";"22.44";"105";"82.50";"2074";"76.01";"1844";"77.56";"363";"12.73";"320";"3.94";"99";"0.84";"21";"36.24";"911";"46.26";"1163";"19.25";"467";"4.00";"97";"0.74";"18";"43.65";"1059";"32.36";"785";"17.74";"83";"3.42";"16";"1.28";"6";"35.68";"167";"41.88";"196";"32.95";"87";"66.29";"175";"0.76";"2";"0.00";"0"
"813";"20";"20";"12";"80.00";"16";"55.00";"11";"75.00";"9";"20.00";"4";"45.00";"9";"25.00";"3";"80.00";"16";"0.00";"0";"0.00";"0";"10.00";"2";"10.00";"2";"55.00";"11";"0.00";"0";"0.00";"0";"35.00";"7";"10.00";"2";"75.00";"9";"0.00";"0";"0.00";"0";"16.67";"2";"8.33";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"814";"3497";"3437";"746";"47.50";"1661";"47.66";"1638";"63.67";"475";"52.50";"1836";"52.34";"1799";"36.33";"271";"41.21";"1441";"5.49";"192";"0.80";"28";"29.08";"1017";"23.42";"819";"38.78";"1333";"7.24";"249";"1.63";"56";"30.38";"1044";"21.97";"755";"52.41";"391";"9.25";"69";"2.01";"15";"16.09";"120";"20.24";"151";"38.44";"138";"55.15";"198";"6.41";"23";"0.00";"0"
"816";"1439";"1408";"232";"29.53";"425";"48.79";"687";"56.90";"132";"70.47";"1014";"51.21";"721";"43.10";"100";"22.52";"324";"7.02";"101";"0.00";"0";"34.89";"502";"35.58";"512";"41.62";"586";"7.10";"100";"0.07";"1";"24.36";"343";"26.85";"378";"53.02";"123";"3.88";"9";"0.00";"0";"34.05";"79";"9.05";"21";"20.00";"11";"76.36";"42";"3.64";"2";"0.00";"0"
"817";"204";"197";"43";"74.51";"152";"53.81";"106";"90.70";"39";"25.49";"52";"46.19";"91";"9.30";"4";"71.08";"145";"2.94";"6";"0.49";"1";"19.61";"40";"5.88";"12";"49.75";"98";"4.06";"8";"0.00";"0";"28.93";"57";"17.26";"34";"88.37";"38";"0.00";"0";"2.33";"1";"4.65";"2";"4.65";"2";"33.33";"9";"59.26";"16";"7.41";"2";"0.00";"0"
"818";"119";"114";"45";"68.91";"82";"56.14";"64";"82.22";"37";"31.09";"37";"43.86";"50";"17.78";"8";"68.91";"82";"0.00";"0";"0.00";"0";"21.01";"25";"10.08";"12";"53.51";"61";"2.63";"3";"0.00";"0";"19.30";"22";"24.56";"28";"82.22";"37";"0.00";"0";"0.00";"0";"13.33";"6";"4.44";"2";"26.67";"4";"60.00";"9";"13.33";"2";"0.00";"0"
"819";"3933";"3794";"778";"31.02";"1220";"39.17";"1486";"46.14";"359";"68.98";"2713";"60.83";"2308";"53.86";"419";"23.75";"934";"5.26";"207";"2.01";"79";"36.16";"1422";"32.82";"1291";"31.73";"1204";"5.22";"198";"2.21";"84";"34.71";"1317";"26.12";"991";"35.99";"280";"5.91";"46";"4.24";"33";"26.48";"206";"27.38";"213";"32.35";"154";"61.55";"293";"6.09";"29";"0.00";"0"
"820";"2317";"2296";"248";"9.71";"225";"10.89";"250";"12.90";"32";"90.29";"2092";"89.11";"2046";"87.10";"216";"3.58";"83";"2.81";"65";"3.32";"77";"32.89";"762";"57.40";"1330";"6.97";"160";"1.87";"43";"2.05";"47";"47.47";"1090";"41.64";"956";"6.85";"17";"1.21";"3";"4.84";"12";"32.26";"80";"54.84";"136";"43.23";"83";"54.17";"104";"2.60";"5";"0.00";"0"
"821";"846";"829";"118";"13.59";"115";"19.54";"162";"20.34";"24";"86.41";"731";"80.46";"667";"79.66";"94";"8.87";"75";"4.02";"34";"0.71";"6";"40.90";"346";"45.51";"385";"14.60";"121";"3.62";"30";"1.33";"11";"26.30";"218";"54.16";"449";"17.80";"21";"0.00";"0";"2.54";"3";"33.05";"39";"46.61";"55";"34.43";"21";"62.30";"38";"3.28";"2";"0.00";"0"
"822";"2831";"2798";"341";"35.08";"993";"21.37";"598";"31.67";"108";"64.92";"1838";"78.63";"2200";"68.33";"233";"30.91";"875";"2.30";"65";"1.87";"53";"33.49";"948";"31.44";"890";"17.69";"495";"2.32";"65";"1.36";"38";"46.85";"1311";"31.77";"889";"24.63";"84";"3.52";"12";"3.52";"12";"34.31";"117";"34.02";"116";"40.76";"97";"54.62";"130";"4.62";"11";"0.00";"0"
"823";"2882";"2827";"563";"21.58";"622";"20.66";"584";"18.47";"104";"78.42";"2260";"79.34";"2243";"81.53";"459";"17.59";"507";"3.05";"88";"0.94";"27";"29.49";"850";"48.92";"1410";"16.66";"471";"2.87";"81";"1.13";"32";"39.33";"1112";"40.01";"1131";"14.92";"84";"0.71";"4";"2.84";"16";"31.08";"175";"50.44";"284";"36.44";"82";"60.89";"137";"2.67";"6";"0.00";"0"
"824";"81";"79";"24";"74.07";"60";"36.71";"29";"79.17";"19";"25.93";"21";"63.29";"50";"20.83";"5";"72.84";"59";"1.23";"1";"0.00";"0";"14.81";"12";"11.11";"9";"35.44";"28";"1.27";"1";"0.00";"0";"29.11";"23";"34.18";"27";"79.17";"19";"0.00";"0";"0.00";"0";"16.67";"4";"4.17";"1";"33.33";"2";"66.67";"4";"0.00";"0";"0.00";"0"
"828";"78";"77";"8";"8.97";"7";"15.58";"12";"12.50";"1";"91.03";"71";"84.42";"65";"87.50";"7";"8.97";"7";"0.00";"0";"0.00";"0";"50.00";"39";"41.03";"32";"12.99";"10";"2.60";"2";"0.00";"0";"45.45";"35";"38.96";"30";"12.50";"1";"0.00";"0";"0.00";"0";"12.50";"1";"75.00";"6";"33.33";"1";"66.67";"2";"0.00";"0";"0.00";"0"
"849";"109";"105";"47";"84.40";"92";"54.29";"57";"93.62";"44";"15.60";"17";"45.71";"48";"6.38";"3";"79.82";"87";"4.59";"5";"0.00";"0";"9.17";"10";"6.42";"7";"54.29";"57";"0.00";"0";"0.00";"0";"33.33";"35";"12.38";"13";"91.49";"43";"2.13";"1";"0.00";"0";"4.26";"2";"2.13";"1";"25.00";"2";"75.00";"6";"0.00";"0";"0.00";"0"
"853";"2151";"2117";"384";"26.03";"560";"40.20";"851";"34.11";"131";"73.97";"1591";"59.80";"1266";"65.89";"253";"19.94";"429";"6.09";"131";"0.00";"0";"34.36";"739";"39.61";"852";"34.10";"722";"6.00";"127";"0.09";"2";"22.86";"484";"36.94";"782";"31.77";"122";"2.34";"9";"0.00";"0";"37.76";"145";"28.12";"108";"22.54";"16";"70.42";"50";"7.04";"5";"0.00";"0"
"857";"1481";"1462";"210";"21.61";"320";"41.86";"612";"41.90";"88";"78.39";"1161";"58.14";"850";"58.10";"122";"15.53";"230";"6.01";"89";"0.07";"1";"39.03";"578";"39.37";"583";"34.68";"507";"7.05";"103";"0.14";"2";"21.68";"317";"36.46";"533";"38.57";"81";"3.33";"7";"0.00";"0";"30.00";"63";"28.10";"59";"32.08";"17";"67.92";"36";"0.00";"0";"0.00";"0"
"864";"4405";"4380";"899";"75.73";"3336";"61.42";"2690";"77.31";"695";"24.27";"1069";"38.58";"1690";"22.69";"204";"73.53";"3239";"1.86";"82";"0.34";"15";"15.16";"668";"9.10";"401";"58.70";"2571";"2.08";"91";"0.64";"28";"24.73";"1083";"13.86";"607";"76.75";"690";"0.33";"3";"0.22";"2";"14.79";"133";"7.90";"71";"42.50";"136";"50.31";"161";"7.19";"23";"0.00";"0"
"871";"1622";"1612";"286";"41.31";"670";"44.17";"712";"53.15";"152";"58.69";"952";"55.83";"900";"46.85";"134";"36.68";"595";"4.62";"75";"0.00";"0";"29.90";"485";"28.79";"467";"39.45";"636";"4.59";"74";"0.12";"2";"32.51";"524";"23.33";"376";"50.70";"145";"2.45";"7";"0.00";"0";"22.38";"64";"24.48";"70";"32.26";"10";"64.52";"20";"3.23";"1";"0.00";"0"
"900";"2297";"2249";"586";"71.53";"1643";"62.03";"1395";"76.11";"446";"28.47";"654";"37.97";"854";"23.89";"140";"66.35";"1524";"4.61";"106";"0.57";"13";"13.71";"315";"14.76";"339";"56.07";"1261";"4.40";"99";"1.56";"35";"24.46";"550";"13.52";"304";"70.82";"415";"4.44";"26";"0.85";"5";"8.53";"50";"15.36";"90";"37.61";"88";"58.12";"136";"4.27";"10";"0.00";"0"
"902";"409";"391";"87";"12.71";"52";"36.57";"143";"32.18";"28";"87.29";"357";"63.43";"248";"67.82";"59";"9.78";"40";"2.93";"12";"0.00";"0";"35.21";"144";"52.08";"213";"29.16";"114";"7.42";"29";"0.00";"0";"27.37";"107";"36.06";"141";"25.29";"22";"6.90";"6";"0.00";"0";"17.24";"15";"50.57";"44";"17.86";"5";"82.14";"23";"0.00";"0";"0.00";"0"
"903";"24";"24";"8";"4.17";"1";"12.50";"3";"0.00";"0";"95.83";"23";"87.50";"21";"100.00";"8";"4.17";"1";"0.00";"0";"0.00";"0";"58.33";"14";"37.50";"9";"8.33";"2";"4.17";"1";"0.00";"0";"45.83";"11";"41.67";"10";"0.00";"0";"0.00";"0";"0.00";"0";"37.50";"3";"62.50";"5";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"904";"166";"149";"35";"11.45";"19";"22.82";"34";"20.00";"7";"88.55";"147";"77.18";"115";"80.00";"28";"8.43";"14";"3.01";"5";"0.00";"0";"24.70";"41";"63.86";"106";"16.78";"25";"6.04";"9";"0.00";"0";"42.28";"63";"34.90";"52";"14.29";"5";"5.71";"2";"0.00";"0";"20.00";"7";"60.00";"21";"13.04";"3";"86.96";"20";"0.00";"0";"0.00";"0"
"905";"2559";"2470";"595";"15.87";"406";"24.09";"595";"20.34";"121";"84.13";"2153";"75.91";"1875";"79.66";"474";"10.00";"256";"4.34";"111";"1.52";"39";"28.68";"734";"55.45";"1419";"17.65";"436";"4.29";"106";"2.15";"53";"37.98";"938";"37.94";"937";"13.45";"80";"4.37";"26";"2.52";"15";"16.81";"100";"62.86";"374";"33.21";"93";"65.00";"182";"1.79";"5";"0.00";"0"
"906";"19";"17";"1";"42.11";"8";"47.06";"8";"0.00";"0";"57.89";"11";"52.94";"9";"100.00";"1";"31.58";"6";"5.26";"1";"5.26";"1";"31.58";"6";"26.32";"5";"35.29";"6";"5.88";"1";"5.88";"1";"23.53";"4";"29.41";"5";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0"
"907";"152";"141";"75";"59.87";"91";"45.39";"64";"58.67";"44";"40.13";"61";"54.61";"77";"41.33";"31";"56.58";"86";"2.63";"4";"0.66";"1";"26.97";"41";"13.16";"20";"42.55";"60";"2.13";"3";"0.71";"1";"32.62";"46";"21.99";"31";"58.67";"44";"0.00";"0";"0.00";"0";"24.00";"18";"17.33";"13";"19.23";"5";"61.54";"16";"19.23";"5";"0.00";"0"
"908";"1085";"1058";"409";"78.25";"849";"55.10";"583";"80.20";"328";"21.75";"236";"44.90";"475";"19.80";"81";"76.87";"834";"1.11";"12";"0.28";"3";"14.75";"160";"7.00";"76";"52.93";"560";"1.70";"18";"0.47";"5";"32.89";"348";"12.00";"127";"78.48";"321";"0.98";"4";"0.73";"3";"5.38";"22";"14.43";"59";"33.64";"36";"58.88";"63";"7.48";"8";"0.00";"0"
"909";"31";"28";"19";"61.29";"19";"60.71";"17";"94.74";"18";"38.71";"12";"39.29";"11";"5.26";"1";"58.06";"18";"3.23";"1";"0.00";"0";"29.03";"9";"9.68";"3";"60.71";"17";"0.00";"0";"0.00";"0";"28.57";"8";"10.71";"3";"94.74";"18";"0.00";"0";"0.00";"0";"5.26";"1";"0.00";"0";"0.00";"0";"100.00";"3";"0.00";"0";"0.00";"0"
"910";"47";"42";"20";"74.47";"35";"52.38";"22";"85.00";"17";"25.53";"12";"47.62";"20";"15.00";"3";"68.09";"32";"2.13";"1";"4.26";"2";"19.15";"9";"6.38";"3";"50.00";"21";"2.38";"1";"0.00";"0";"23.81";"10";"23.81";"10";"85.00";"17";"0.00";"0";"0.00";"0";"15.00";"3";"0.00";"0";"33.33";"7";"57.14";"12";"9.52";"2";"0.00";"0"
"911";"112";"112";"35";"50.00";"56";"48.21";"54";"62.86";"22";"50.00";"56";"51.79";"58";"37.14";"13";"47.32";"53";"2.68";"3";"0.00";"0";"22.32";"25";"27.68";"31";"45.54";"51";"0.89";"1";"1.79";"2";"31.25";"35";"20.54";"23";"57.14";"20";"2.86";"1";"2.86";"1";"8.57";"3";"28.57";"10";"41.67";"5";"41.67";"5";"16.67";"2";"0.00";"0"
"912";"34";"34";"11";"76.47";"26";"41.18";"14";"90.91";"10";"23.53";"8";"58.82";"20";"9.09";"1";"70.59";"24";"5.88";"2";"0.00";"0";"11.76";"4";"11.76";"4";"41.18";"14";"0.00";"0";"0.00";"0";"26.47";"9";"32.35";"11";"90.91";"10";"0.00";"0";"0.00";"0";"0.00";"0";"9.09";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"913";"115";"114";"27";"73.04";"84";"70.18";"80";"88.89";"24";"26.96";"31";"29.82";"34";"11.11";"3";"70.43";"81";"1.74";"2";"0.87";"1";"15.65";"18";"11.30";"13";"66.67";"76";"2.63";"3";"0.88";"1";"22.81";"26";"7.02";"8";"88.89";"24";"0.00";"0";"0.00";"0";"3.70";"1";"7.41";"2";"42.86";"3";"57.14";"4";"0.00";"0";"0.00";"0"
"914";"339";"333";"133";"64.01";"217";"48.05";"160";"74.44";"99";"35.99";"122";"51.95";"173";"25.56";"34";"61.95";"210";"1.47";"5";"0.59";"2";"18.29";"62";"17.70";"60";"45.05";"150";"0.90";"3";"2.10";"7";"38.74";"129";"13.21";"44";"70.68";"94";"3.01";"4";"0.75";"1";"18.80";"25";"6.77";"9";"43.16";"41";"49.47";"47";"7.37";"7";"0.00";"0"
"915";"1867";"1794";"425";"23.51";"439";"45.48";"816";"39.06";"166";"76.49";"1428";"54.52";"978";"60.94";"259";"16.66";"311";"5.46";"102";"1.39";"26";"33.80";"631";"42.69";"797";"40.86";"733";"3.29";"59";"1.34";"24";"32.27";"579";"22.24";"399";"34.12";"145";"3.06";"13";"1.88";"8";"19.76";"84";"41.18";"175";"26.19";"44";"69.64";"117";"4.17";"7";"0.00";"0"
"917";"608";"600";"105";"71.22";"433";"61.83";"371";"73.33";"77";"28.78";"175";"38.17";"229";"26.67";"28";"66.78";"406";"3.12";"19";"1.32";"8";"15.13";"92";"13.65";"83";"55.50";"333";"4.00";"24";"2.33";"14";"25.83";"155";"12.33";"74";"68.57";"72";"1.90";"2";"2.86";"3";"18.10";"19";"8.57";"9";"39.22";"20";"54.90";"28";"5.88";"3";"0.00";"0"
"918";"1983";"1937";"486";"29.45";"584";"44.24";"857";"42.39";"206";"70.55";"1399";"55.76";"1080";"57.61";"280";"18.71";"371";"6.51";"129";"4.24";"84";"33.89";"672";"36.66";"727";"38.26";"741";"3.92";"76";"2.07";"40";"34.28";"664";"21.48";"416";"34.77";"169";"4.73";"23";"2.88";"14";"17.28";"84";"40.33";"196";"36.73";"72";"60.20";"118";"3.06";"6";"0.00";"0"
"919";"116";"116";"26";"22.41";"26";"21.55";"25";"19.23";"5";"77.59";"90";"78.45";"91";"80.77";"21";"12.07";"14";"0.86";"1";"9.48";"11";"40.52";"47";"37.07";"43";"12.07";"14";"0.86";"1";"8.62";"10";"43.10";"50";"35.34";"41";"11.54";"3";"0.00";"0";"7.69";"2";"19.23";"5";"61.54";"16";"37.50";"3";"37.50";"3";"25.00";"2";"0.00";"0"
"920";"0";"0";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0"
"921";"482";"463";"95";"34.85";"168";"44.06";"204";"56.84";"54";"65.15";"314";"55.94";"259";"43.16";"41";"24.69";"119";"5.60";"27";"4.56";"22";"36.51";"176";"28.63";"138";"34.99";"162";"5.62";"26";"3.46";"16";"28.51";"132";"27.43";"127";"50.53";"48";"3.16";"3";"3.16";"3";"14.74";"14";"28.42";"27";"29.17";"14";"68.75";"33";"2.08";"1";"0.00";"0"
"922";"507";"507";"87";"52.47";"266";"54.64";"277";"63.22";"55";"47.53";"241";"45.36";"230";"36.78";"32";"44.97";"228";"4.93";"25";"2.56";"13";"26.04";"132";"21.50";"109";"47.93";"243";"2.96";"15";"3.75";"19";"31.56";"160";"13.81";"70";"57.47";"50";"2.30";"2";"3.45";"3";"10.34";"9";"26.44";"23";"47.30";"35";"47.30";"35";"5.41";"4";"0.00";"0"
"924";"679";"666";"152";"68.34";"464";"64.11";"427";"76.32";"116";"31.66";"215";"35.89";"239";"23.68";"36";"62.74";"426";"3.98";"27";"1.62";"11";"20.62";"140";"11.05";"75";"58.26";"388";"4.65";"31";"1.20";"8";"25.08";"167";"10.81";"72";"61.84";"94";"13.16";"20";"1.32";"2";"13.82";"21";"9.87";"15";"33.33";"17";"58.82";"30";"7.84";"4";"0.00";"0"
"925";"394";"353";"229";"64.97";"256";"50.14";"177";"77.29";"177";"35.03";"138";"49.86";"176";"22.71";"52";"59.90";"236";"5.08";"20";"0.00";"0";"19.54";"77";"15.48";"61";"45.61";"161";"3.12";"11";"1.42";"5";"34.84";"123";"15.01";"53";"75.55";"173";"1.75";"4";"0.00";"0";"6.11";"14";"16.59";"38";"23.71";"23";"65.98";"64";"10.31";"10";"0.00";"0"
"926";"238";"224";"162";"46.64";"111";"57.59";"129";"56.17";"91";"53.36";"127";"42.41";"95";"43.83";"71";"42.86";"102";"2.94";"7";"0.84";"2";"19.75";"47";"33.61";"80";"53.12";"119";"4.02";"9";"0.45";"1";"25.45";"57";"16.96";"38";"53.70";"87";"1.85";"3";"0.62";"1";"4.32";"7";"39.51";"64";"23.33";"7";"70.00";"21";"6.67";"2";"0.00";"0"
"927";"156";"149";"70";"65.38";"102";"59.06";"88";"67.14";"47";"34.62";"54";"40.94";"61";"32.86";"23";"60.26";"94";"5.13";"8";"0.00";"0";"12.82";"20";"21.79";"34";"53.02";"79";"6.04";"9";"0.00";"0";"26.85";"40";"14.09";"21";"62.86";"44";"4.29";"3";"0.00";"0";"5.71";"4";"27.14";"19";"31.58";"6";"68.42";"13";"0.00";"0";"0.00";"0"
"929";"21";"21";"6";"61.90";"13";"42.86";"9";"83.33";"5";"38.10";"8";"57.14";"12";"16.67";"1";"61.90";"13";"0.00";"0";"0.00";"0";"33.33";"7";"4.76";"1";"42.86";"9";"0.00";"0";"0.00";"0";"33.33";"7";"23.81";"5";"83.33";"5";"0.00";"0";"0.00";"0";"16.67";"1";"0.00";"0";"50.00";"2";"50.00";"2";"0.00";"0";"0.00";"0"
"932";"3";"3";"0";"0.00";"0";"100.00";"3";"0.00";"0";"100.00";"3";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"66.67";"2";"33.33";"1";"66.67";"2";"33.33";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"50.00";"1";"50.00";"1";"0.00";"0";"0.00";"0"
"936";"2";"2";"0";"50.00";"1";"100.00";"2";"0.00";"0";"50.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"50.00";"1";"50.00";"1";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"938";"6";"6";"3";"100.00";"6";"50.00";"3";"66.67";"2";"0.00";"0";"50.00";"3";"33.33";"1";"100.00";"6";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"50.00";"3";"0.00";"0";"0.00";"0";"50.00";"3";"0.00";"0";"66.67";"2";"0.00";"0";"0.00";"0";"33.33";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"940";"6";"7";"1";"33.33";"2";"57.14";"4";"0.00";"0";"66.67";"4";"42.86";"3";"100.00";"1";"33.33";"2";"0.00";"0";"0.00";"0";"33.33";"2";"33.33";"2";"57.14";"4";"0.00";"0";"0.00";"0";"14.29";"1";"28.57";"2";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0"
"945";"666";"656";"217";"13.96";"93";"26.68";"175";"17.97";"39";"86.04";"573";"73.32";"481";"82.03";"178";"9.16";"61";"4.65";"31";"0.15";"1";"24.47";"163";"61.56";"410";"17.07";"112";"9.15";"60";"0.46";"3";"36.43";"239";"36.89";"242";"9.68";"21";"7.83";"17";"0.46";"1";"15.21";"33";"66.82";"145";"38.30";"18";"59.57";"28";"2.13";"1";"0.00";"0"
"953";"16";"14";"4";"50.00";"8";"57.14";"8";"75.00";"3";"50.00";"8";"42.86";"6";"25.00";"1";"31.25";"5";"6.25";"1";"12.50";"2";"31.25";"5";"18.75";"3";"50.00";"7";"7.14";"1";"0.00";"0";"21.43";"3";"21.43";"3";"25.00";"1";"25.00";"1";"25.00";"1";"25.00";"1";"0.00";"0";"33.33";"2";"66.67";"4";"0.00";"0";"0.00";"0"
"954";"137";"133";"86";"62.77";"86";"56.39";"75";"86.05";"74";"37.23";"51";"43.61";"58";"13.95";"12";"57.66";"79";"3.65";"5";"1.46";"2";"21.90";"30";"15.33";"21";"54.14";"72";"2.26";"3";"0.00";"0";"36.09";"48";"7.52";"10";"81.40";"70";"4.65";"4";"0.00";"0";"3.49";"3";"10.47";"9";"41.07";"23";"48.21";"27";"10.71";"6";"0.00";"0"
"955";"57";"51";"31";"59.65";"34";"49.02";"25";"90.32";"28";"40.35";"23";"50.98";"26";"9.68";"3";"56.14";"32";"3.51";"2";"0.00";"0";"31.58";"18";"8.77";"5";"43.14";"22";"5.88";"3";"0.00";"0";"33.33";"17";"17.65";"9";"87.10";"27";"3.23";"1";"0.00";"0";"3.23";"1";"6.45";"2";"31.58";"6";"63.16";"12";"5.26";"1";"0.00";"0"
"956";"67";"58";"37";"55.22";"37";"70.69";"41";"86.49";"32";"44.78";"30";"29.31";"17";"13.51";"5";"52.24";"35";"2.99";"2";"0.00";"0";"34.33";"23";"10.45";"7";"68.97";"40";"1.72";"1";"0.00";"0";"24.14";"14";"5.17";"3";"81.08";"30";"2.70";"1";"2.70";"1";"5.41";"2";"8.11";"3";"34.78";"16";"54.35";"25";"10.87";"5";"0.00";"0"
"957";"145";"139";"33";"44.14";"64";"53.96";"75";"54.55";"18";"55.86";"81";"46.04";"64";"45.45";"15";"35.86";"52";"8.28";"12";"0.00";"0";"24.83";"36";"31.03";"45";"46.76";"65";"7.19";"10";"0.00";"0";"25.90";"36";"20.14";"28";"54.55";"18";"0.00";"0";"0.00";"0";"9.09";"3";"36.36";"12";"12.50";"1";"87.50";"7";"0.00";"0";"0.00";"0"
"958";"4";"4";"1";"75.00";"3";"75.00";"3";"100.00";"1";"25.00";"1";"25.00";"1";"0.00";"0";"75.00";"3";"0.00";"0";"0.00";"0";"0.00";"0";"25.00";"1";"50.00";"2";"25.00";"1";"0.00";"0";"0.00";"0";"25.00";"1";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"2379";"294";"282";"48";"62.59";"184";"50.35";"142";"79.17";"38";"37.41";"110";"49.65";"140";"20.83";"10";"57.48";"169";"4.42";"13";"0.68";"2";"20.07";"59";"17.35";"51";"42.91";"121";"6.38";"18";"1.06";"3";"40.07";"113";"9.57";"27";"75.00";"36";"4.17";"2";"0.00";"0";"16.67";"8";"4.17";"2";"28.21";"11";"58.97";"23";"12.82";"5";"0.00";"0"
"4341";"2";"2";"1";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"2";"100.00";"2";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"16384";"29";"26";"15";"10.34";"3";"15.38";"4";"13.33";"2";"89.66";"26";"84.62";"22";"86.67";"13";"10.34";"3";"0.00";"0";"0.00";"0";"86.21";"25";"3.45";"1";"15.38";"4";"0.00";"0";"0.00";"0";"84.62";"22";"0.00";"0";"13.33";"2";"0.00";"0";"0.00";"0";"86.67";"13";"0.00";"0";"0.00";"0";"100.00";"3";"0.00";"0";"0.00";"0"
