2197831,754,7,2018-01-01 10:23:07.000,32,1,7,0,1,11.0,2018-01-05 16:28:18.420
2197832,754,12,2018-01-01 10:23:07.000,32,1,33,0,1,11.0,2018-01-05 16:28:18.683
2197833,0,6,2018-01-01 10:23:09.000,32,1,6,0,1,54.0,2018-01-05 16:28:18.950
2197834,0,5,2018-01-01 10:23:53.000,32,1,5,0,1,54.0,2018-01-05 16:28:19.217
2197835,754,1,2018-01-01 10:23:54.000,32,1,1,0,1,11.0,2018-01-05 16:28:19.483
2197836,754,2,2018-01-01 10:23:58.000,32,1,2,0,1,11.0,2018-01-05 16:28:19.750
2197837,0,6,2018-01-01 10:24:00.000,32,1,6,0,1,54.0,2018-01-05 16:28:20.010
2197838,754,7,2018-01-01 10:24:08.000,32,1,7,0,1,11.0,2018-01-05 16:28:20.277
2197839,754,11,2018-01-01 10:24:08.000,32,1,32,0,1,11.0,2018-01-05 16:28:20.543
2197840,754,1,2018-01-01 10:24:50.000,32,1,1,0,1,11.0,2018-01-05 16:28:20.810
2197841,754,2,2018-01-01 10:24:57.000,32,1,2,0,1,11.0,2018-01-05 16:28:21.077
2197842,754,1,2018-01-01 10:25:03.000,32,1,1,0,1,11.0,2018-01-05 16:28:21.360
2197843,754,8,2018-01-01 10:25:22.000,32,1,8,0,1,11.0,2018-01-05 16:28:21.617
2197844,754,8,2018-01-01 10:25:23.000,32,1,8,0,1,11.0,2018-01-05 16:28:21.877
2197845,0,5,2018-01-01 10:25:25.000,32,1,5,0,1,54.0,2018-01-05 16:28:22.143
2197846,754,2,2018-01-01 10:25:27.000,32,1,2,0,1,11.0,2018-01-05 16:28:22.417
2197847,754,14,2018-01-01 10:25:27.000,32,1,35,0,1,11.0,2018-01-05 16:28:22.683
2197848,0,6,2018-01-01 10:25:35.000,32,1,6,0,1,54.0,2018-01-05 16:28:22.943
2169746,0,5,2018-01-01 12:15:45.000,32,1,5,0,1,54.0,2018-01-01 12:15:45.347
2169749,0,6,2018-01-01 12:15:57.000,32,1,6,0,1,54.0,2018-01-01 12:15:57.333
2169787,0,5,2018-01-01 12:17:23.000,32,1,5,0,1,54.0,2018-01-01 12:17:23.557
2169789,0,6,2018-01-01 12:17:27.000,32,1,6,0,1,54.0,2018-01-01 12:17:27.137
2169855,0,5,2018-01-01 12:20:00.000,32,1,5,0,1,54.0,2018-01-01 12:20:01.273
2169856,857,1,2018-01-01 12:20:00.000,32,1,1,0,1,44.0,2018-01-01 12:20:01.773
2169857,857,2,2018-01-01 12:20:01.000,32,1,2,0,1,44.0,2018-01-01 12:20:02.490
2169859,0,6,2018-01-01 12:20:05.000,32,1,6,0,1,54.0,2018-01-01 12:20:04.820
2169867,857,7,2018-01-01 12:20:12.000,32,1,7,0,1,44.0,2018-01-01 12:20:13.177
2169868,857,11,2018-01-01 12:20:12.000,32,1,32,0,1,44.0,2018-01-01 12:20:13.207
2169910,857,1,2018-01-01 12:21:43.000,32,1,1,0,1,44.0,2018-01-01 12:21:43.060
2169911,0,5,2018-01-01 12:21:44.000,32,1,5,0,1,54.0,2018-01-01 12:21:44.387
2169912,857,2,2018-01-01 12:21:45.000,32,1,2,0,1,44.0,2018-01-01 12:21:45.200
2169913,857,7,2018-01-01 12:21:45.000,32,1,7,0,1,44.0,2018-01-01 12:21:45.997
2169914,857,12,2018-01-01 12:21:45.000,32,1,33,0,1,44.0,2018-01-01 12:21:46.010
2169915,857,1,2018-01-01 12:21:45.000,32,1,1,0,1,44.0,2018-01-01 12:21:46.010
2169916,857,2,2018-01-01 12:21:46.000,32,1,2,0,1,44.0,2018-01-01 12:21:46.027
2169917,0,6,2018-01-01 12:21:47.000,32,1,6,0,1,54.0,2018-01-01 12:21:46.870
2169918,857,7,2018-01-01 12:21:56.000,32,1,7,0,1,44.0,2018-01-01 12:21:57.683
2169919,857,11,2018-01-01 12:21:56.000,32,1,32,0,1,44.0,2018-01-01 12:21:57.700
2170334,0,5,2018-01-01 13:34:59.000,32,1,5,0,1,54.0,2018-01-01 13:34:59.083
2170335,719,1,2018-01-01 13:35:00.000,32,1,1,0,1,20.0,2018-01-01 13:35:00.310
2170336,719,2,2018-01-01 13:35:06.000,32,1,2,0,1,20.0,2018-01-01 13:35:06.577
2170337,0,6,2018-01-01 13:35:09.000,32,1,6,0,1,54.0,2018-01-01 13:35:09.560
2170338,719,7,2018-01-01 13:35:15.000,32,1,7,0,1,20.0,2018-01-01 13:35:17.297
2170339,719,11,2018-01-01 13:35:15.000,32,1,32,0,1,20.0,2018-01-01 13:35:17.327
2170340,719,1,2018-01-01 13:35:21.000,32,1,1,0,1,20.0,2018-01-01 13:35:21.077
2170341,0,5,2018-01-01 13:35:22.000,32,1,5,0,1,54.0,2018-01-01 13:35:22.733
2170342,719,2,2018-01-01 13:35:24.000,32,1,2,0,1,20.0,2018-01-01 13:35:23.967
2170343,719,7,2018-01-01 13:35:24.000,32,1,7,0,1,20.0,2018-01-01 13:35:24.797
2170344,719,12,2018-01-01 13:35:24.000,32,1,33,0,1,20.0,2018-01-01 13:35:24.797
2170345,0,6,2018-01-01 13:35:25.000,32,1,6,0,1,54.0,2018-01-01 13:35:25.670
2197849,0,5,2018-01-01 13:51:51.000,32,1,5,0,1,54.0,2018-01-05 16:28:31.487
2197850,816,1,2018-01-01 13:51:51.000,32,1,1,0,1,19.0,2018-01-05 16:28:31.760
2197851,816,2,2018-01-01 13:51:53.000,32,1,2,0,1,19.0,2018-01-05 16:28:32.027
2197852,0,6,2018-01-01 13:51:54.000,32,1,6,0,1,54.0,2018-01-05 16:28:32.293
2197853,816,7,2018-01-01 13:52:03.000,32,1,7,0,1,19.0,2018-01-05 16:28:32.567
2197854,816,11,2018-01-01 13:52:03.000,32,1,32,0,1,19.0,2018-01-05 16:28:32.833
2197855,816,1,2018-01-01 13:52:19.000,32,1,1,0,1,19.0,2018-01-05 16:28:33.093
2197856,816,8,2018-01-01 13:52:20.000,32,1,8,0,1,19.0,2018-01-05 16:28:33.350
2197857,0,5,2018-01-01 13:52:20.000,32,1,5,0,1,54.0,2018-01-05 16:28:33.620
2197858,816,2,2018-01-01 13:52:21.000,32,1,2,0,1,19.0,2018-01-05 16:28:33.883
2197859,816,14,2018-01-01 13:52:22.000,32,1,35,0,1,19.0,2018-01-05 16:28:34.143
2197860,0,6,2018-01-01 13:52:24.000,32,1,6,0,1,54.0,2018-01-05 16:28:34.410
2170401,0,5,2018-01-01 13:53:31.000,32,1,5,0,1,54.0,2018-01-01 13:53:31.643
2170402,816,1,2018-01-01 13:53:32.000,32,1,1,0,1,19.0,2018-01-01 13:53:32.253
2170403,816,2,2018-01-01 13:53:33.000,32,1,2,0,1,19.0,2018-01-01 13:53:33.240
2170404,0,6,2018-01-01 13:53:35.000,32,1,6,0,1,54.0,2018-01-01 13:53:35.253
2170405,816,7,2018-01-01 13:53:43.000,32,1,7,0,1,19.0,2018-01-01 13:53:43.957
2170406,816,11,2018-01-01 13:53:43.000,32,1,32,0,1,19.0,2018-01-01 13:53:43.973
2170407,816,1,2018-01-01 13:54:40.000,32,1,1,0,1,19.0,2018-01-01 13:54:39.853
2170408,816,2,2018-01-01 13:54:40.000,32,1,2,0,1,19.0,2018-01-01 13:54:41.257
2170409,816,1,2018-01-01 13:54:43.000,32,1,1,0,1,19.0,2018-01-01 13:54:43.757
2170410,816,8,2018-01-01 13:54:44.000,32,1,8,0,1,19.0,2018-01-01 13:54:45.070
2170411,0,5,2018-01-01 13:54:44.000,32,1,5,0,1,54.0,2018-01-01 13:54:45.147
2170412,816,2,2018-01-01 13:54:45.000,32,1,2,0,1,19.0,2018-01-01 13:54:46.550
2170413,816,14,2018-01-01 13:54:46.000,32,1,35,0,1,19.0,2018-01-01 13:54:47.750
2170414,0,6,2018-01-01 13:54:47.000,32,1,6,0,1,54.0,2018-01-01 13:54:48.553
2170430,0,8,2018-01-01 14:19:18.000,32,1,8,0,1,54.0,2018-01-01 14:19:18.853
2170431,0,8,2018-01-01 14:25:13.000,32,1,8,0,1,54.0,2018-01-01 14:25:13.367
2170432,0,8,2018-01-01 14:25:14.000,32,1,8,0,1,54.0,2018-01-01 14:25:13.883
2170433,0,8,2018-01-01 14:25:14.000,32,1,8,0,1,54.0,2018-01-01 14:25:14.417
2170434,0,8,2018-01-01 14:25:15.000,32,1,8,0,1,54.0,2018-01-01 14:25:15.863
2197861,0,5,2018-01-01 14:39:14.000,32,1,5,0,1,54.0,2018-01-05 16:28:39.540
2197862,0,6,2018-01-01 14:39:18.000,32,1,6,0,1,54.0,2018-01-05 16:28:39.810
2197863,0,5,2018-01-01 14:39:22.000,32,1,5,0,1,54.0,2018-01-05 16:28:40.077
2197864,0,6,2018-01-01 14:39:26.000,32,1,6,0,1,54.0,2018-01-05 16:28:40.350
2197865,0,5,2018-01-01 14:39:34.000,32,1,5,0,1,54.0,2018-01-05 16:28:40.643
2197866,0,6,2018-01-01 14:39:38.000,32,1,6,0,1,54.0,2018-01-05 16:28:40.910
2197867,0,5,2018-01-01 14:39:43.000,32,1,5,0,1,54.0,2018-01-05 16:28:41.177
2197868,0,6,2018-01-01 14:39:45.000,32,1,6,0,1,54.0,2018-01-05 16:28:41.443
2170891,0,5,2018-01-01 16:11:24.000,32,1,5,0,1,54.0,2018-01-01 16:11:24.930
2170892,0,6,2018-01-01 16:11:30.000,32,1,6,0,1,54.0,2018-01-01 16:11:30.600
2170911,0,8,2018-01-01 16:15:02.000,32,1,8,0,1,54.0,2018-01-01 16:15:02.117
2170912,0,5,2018-01-01 16:15:07.000,32,1,5,0,1,54.0,2018-01-01 16:15:06.833
2170913,0,6,2018-01-01 16:15:10.000,32,1,6,0,1,54.0,2018-01-01 16:15:10.710
2197869,0,8,2018-01-01 17:18:01.000,32,1,8,0,1,54.0,2018-01-05 16:28:43.007
2197870,0,8,2018-01-01 17:18:12.000,32,1,8,0,1,54.0,2018-01-05 16:28:43.277
2171051,0,5,2018-01-01 17:31:36.000,32,1,5,0,1,54.0,2018-01-01 17:31:36.747
2171052,816,1,2018-01-01 17:31:37.000,32,1,1,0,1,19.0,2018-01-01 17:31:37.653
2171053,816,2,2018-01-01 17:31:38.000,32,1,2,0,1,19.0,2018-01-01 17:31:38.747
2171054,0,6,2018-01-01 17:31:41.000,32,1,6,0,1,54.0,2018-01-01 17:31:40.560
2171055,816,7,2018-01-01 17:31:49.000,32,1,7,0,1,19.0,2018-01-01 17:31:49.467
2171056,816,11,2018-01-01 17:31:49.000,32,1,32,0,1,19.0,2018-01-01 17:31:49.467
