"ID";"total activity in";"total activity out";"total activity inout";"SHA in percent";"SHA in number";"SHA out percent";"SHA out number";"SHA inout percent";"SHA inout number";"SHA not taken in percent";"SHA not taken in number";"SHA not taken out percent";"SHA not taken out number";"SHA not taken inout percent";"SHA not taken inout number";"IN_NO_ALARM percent";"IN_NO_ALARM number";"IN_AFTER_ALARM percent";"IN_AFTER_ALARM number";"IN_DURING_ALARM percent";"IN_DURING_ALARM number";"NOT_IN_NO_ALARM percent";"NOT_IN_NO_ALARM number";"NOT_IN_ALARM percent";"NOT_IN_ALARM number";"OUT_NO_ALARM percent";"OUT_NO_ALARM number";"OUT_AFTER_ALARM percent";"OUT_AFTER_ALARM number";"OUT_DURING_ALARM percent";"OUT_DURING_ALARM number";"NOT_OUT_NO_ALARM percent";"NOT_OUT_NO_ALARM number";"NOT_OUT_ALARM percent";"NOT_OUT_ALARM number";"INOUT_NO_ALARM percent";"INOUT_NO_ALARM number";"INOUT_AFTER_ALARM percent";"INOUT_AFTER_ALARM number";"INOUT_DURING_ALARM percent";"INOUT_DURING_ALARM number";"NOT_INOUT_NO_ALARM percent";"NOT_INOUT_NO_ALARM number";"NOT_INOUT_ALARM percent";"NOT_INOUT_ALARM number";"ABANDON_IN percent";"ABANDON_IN number";"ABANDON_OUT percent";"ABANDON_OUT number";"ABANDON_INOUT percent";"ABANDON_INOUT number";"SHA in 30 sec percent";"SHA in 30 sec number";"SHA out 30 sec percent";"SHA out 30 sec number";"SHA inout 30 sec percent";"SHA inout 30 sec number";"IMPOSSIBLE percent";"IMPOSSIBLE number";
"581";"53";"50";"13";"58.49";"31";"78.00";"39";"69.23";"9";"41.51";"22";"22.00";"11";"30.77";"4";"58.49";"31";"0.00";"0";"0.00";"0";"5.66";"3";"35.85";"19";"72.00";"36";"6.00";"3";"0.00";"0";"14.00";"7";"8.00";"4";"53.85";"7";"15.38";"2";"0.00";"0";"30.77";"4";"0.00";"0";"3.28";"2";"8.62";"5";"4.76";"1";"58.49";"31";"72.00";"36";"69.23";"9";"0.00";"0"
"598";"3";"2";"0";"66.67";"2";"0.00";"0";"0.00";"0";"33.33";"1";"100.00";"2";"0.00";"0";"33.33";"1";"33.33";"1";"0.00";"0";"33.33";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"14.29";"1";"33.33";"2";"25.00";"1";"66.67";"2";"0.00";"0";"0.00";"0";"0.00";"0"
"605";"18";"16";"11";"50.00";"9";"31.25";"5";"45.45";"5";"50.00";"9";"68.75";"11";"54.55";"6";"0.00";"0";"5.56";"1";"44.44";"8";"16.67";"3";"33.33";"6";"0.00";"0";"0.00";"0";"31.25";"5";"31.25";"5";"37.50";"6";"0.00";"0";"0.00";"0";"45.45";"5";"45.45";"5";"9.09";"1";"13.33";"4";"21.43";"6";"8.70";"2";"50.00";"9";"18.75";"3";"45.45";"5";"0.00";"0"
"611";"1";"1";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"620";"58";"59";"15";"70.69";"41";"62.71";"37";"33.33";"5";"29.31";"17";"37.29";"22";"66.67";"10";"68.97";"40";"0.00";"0";"1.72";"1";"13.79";"8";"15.52";"9";"59.32";"35";"3.39";"2";"0.00";"0";"15.25";"9";"22.03";"13";"33.33";"5";"0.00";"0";"0.00";"0";"53.33";"8";"13.33";"2";"8.70";"6";"7.14";"5";"0.00";"0";"68.97";"40";"52.54";"31";"33.33";"5";"0.00";"0"
"685";"29";"31";"3";"6.90";"2";"58.06";"18";"100.00";"3";"93.10";"27";"41.94";"13";"0.00";"0";"3.45";"1";"0.00";"0";"3.45";"1";"41.38";"12";"51.72";"15";"54.84";"17";"3.23";"1";"0.00";"0";"12.90";"4";"29.03";"9";"66.67";"2";"0.00";"0";"33.33";"1";"0.00";"0";"0.00";"0";"12.82";"5";"7.32";"3";"15.38";"2";"3.45";"1";"48.39";"15";"100.00";"3";"0.00";"0"
"688";"1";"1";"1";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"100.00";"1";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"694";"2";"1";"0";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"2";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"50.00";"1";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0"
"697";"158";"159";"59";"82.91";"131";"81.13";"129";"83.05";"49";"17.09";"27";"18.87";"30";"16.95";"10";"79.75";"126";"1.27";"2";"1.90";"3";"8.23";"13";"8.86";"14";"78.62";"125";"2.52";"4";"0.00";"0";"13.84";"22";"5.03";"8";"81.36";"48";"0.00";"0";"1.69";"1";"10.17";"6";"6.78";"4";"11.47";"25";"10.96";"24";"9.24";"11";"81.65";"129";"76.73";"122";"83.05";"49";"0.00";"0"
"698";"1";"1";"2";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"50.00";"1";"50.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0"
"699";"162";"160";"32";"54.94";"89";"74.38";"119";"62.50";"20";"45.06";"73";"25.62";"41";"37.50";"12";"50.62";"82";"3.09";"5";"1.23";"2";"18.52";"30";"26.54";"43";"70.00";"112";"3.12";"5";"1.25";"2";"16.25";"26";"9.38";"15";"50.00";"16";"9.38";"3";"3.12";"1";"28.12";"9";"9.38";"3";"9.76";"20";"10.84";"22";"1.33";"1";"50.62";"82";"60.62";"97";"62.50";"20";"0.00";"0"
"702";"138";"136";"53";"65.94";"91";"80.88";"110";"50.94";"27";"34.06";"47";"19.12";"26";"49.06";"26";"56.52";"78";"5.80";"8";"3.62";"5";"10.14";"14";"23.91";"33";"76.47";"104";"3.68";"5";"0.74";"1";"9.56";"13";"9.56";"13";"50.94";"27";"0.00";"0";"0.00";"0";"41.51";"22";"7.55";"4";"13.66";"28";"14.78";"30";"7.50";"9";"60.14";"83";"67.65";"92";"50.94";"27";"0.00";"0"
"708";"4832";"4738";"991";"9.31";"450";"51.16";"2424";"18.26";"181";"90.69";"4382";"48.84";"2314";"81.74";"810";"6.06";"293";"3.19";"154";"0.06";"3";"31.00";"1498";"59.69";"2884";"48.46";"2296";"2.66";"126";"0.04";"2";"24.82";"1176";"24.02";"1138";"16.65";"165";"1.61";"16";"0.00";"0";"57.62";"571";"24.12";"239";"3.65";"195";"5.51";"289";"1.47";"22";"5.53";"267";"44.60";"2113";"18.26";"181";"0.00";"0"
"712";"2369";"2362";"550";"5.91";"140";"17.61";"416";"8.00";"44";"94.09";"2229";"82.39";"1946";"92.00";"506";"2.49";"59";"2.07";"49";"1.35";"32";"32.17";"762";"61.92";"1467";"14.86";"351";"1.99";"47";"0.76";"18";"31.96";"755";"50.42";"1191";"5.64";"31";"0.73";"4";"1.64";"9";"71.64";"394";"20.36";"112";"4.27";"111";"4.55";"118";"0.51";"4";"4.14";"98";"14.82";"350";"8.00";"44";"0.00";"0"
"714";"104";"95";"44";"73.08";"76";"72.63";"69";"68.18";"30";"26.92";"28";"27.37";"26";"31.82";"14";"73.08";"76";"0.00";"0";"0.00";"0";"11.54";"12";"15.38";"16";"71.58";"68";"1.05";"1";"0.00";"0";"10.53";"10";"16.84";"16";"65.91";"29";"2.27";"1";"0.00";"0";"22.73";"10";"9.09";"4";"5.43";"7";"13.33";"16";"2.90";"2";"73.08";"76";"56.84";"54";"68.18";"30";"0.00";"0"
"716";"1";"1";"5";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"5";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"40.00";"2";"60.00";"3";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0"
"717";"11";"10";"1";"9.09";"1";"20.00";"2";"0.00";"0";"90.91";"10";"80.00";"8";"100.00";"1";"9.09";"1";"0.00";"0";"0.00";"0";"18.18";"2";"72.73";"8";"0.00";"0";"20.00";"2";"0.00";"0";"30.00";"3";"50.00";"5";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"9.09";"1";"0.00";"0";"9.09";"1";"20.00";"2";"0.00";"0";"0.00";"0"
"719";"1926";"1906";"608";"2.02";"39";"6.45";"123";"1.48";"9";"97.98";"1887";"93.55";"1783";"98.52";"599";"1.14";"22";"0.88";"17";"0.00";"0";"37.02";"713";"60.96";"1174";"5.35";"102";"1.00";"19";"0.10";"2";"32.95";"628";"60.60";"1155";"1.32";"8";"0.00";"0";"0.16";"1";"84.21";"512";"14.31";"87";"4.82";"104";"5.80";"124";"0.48";"4";"0.99";"19";"5.25";"100";"1.48";"9";"0.00";"0"
"721";"147";"146";"41";"42.86";"63";"43.15";"63";"21.95";"9";"57.14";"84";"56.85";"83";"78.05";"32";"39.46";"58";"3.40";"5";"0.00";"0";"26.53";"39";"30.61";"45";"39.73";"58";"2.74";"4";"0.68";"1";"30.14";"44";"26.71";"39";"21.95";"9";"0.00";"0";"0.00";"0";"65.85";"27";"12.20";"5";"7.47";"13";"8.09";"14";"0.00";"0";"40.82";"60";"40.41";"59";"21.95";"9";"0.00";"0"
"723";"8";"8";"2";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"8";"100.00";"8";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"62.50";"5";"37.50";"3";"0.00";"0";"0.00";"0";"0.00";"0";"37.50";"3";"62.50";"5";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"725";"6418";"6363";"1790";"15.86";"1018";"31.21";"1986";"24.41";"437";"84.14";"5400";"68.79";"4377";"75.59";"1353";"11.48";"737";"3.29";"211";"1.09";"70";"32.58";"2091";"51.56";"3309";"26.39";"1679";"3.05";"194";"1.78";"113";"36.84";"2344";"31.95";"2033";"17.04";"305";"5.42";"97";"1.96";"35";"56.48";"1011";"19.11";"342";"4.85";"351";"5.66";"406";"2.26";"59";"12.92";"829";"27.90";"1775";"24.41";"437";"0.00";"0"
"726";"206";"198";"70";"68.45";"141";"71.72";"142";"52.86";"37";"31.55";"65";"28.28";"56";"47.14";"33";"64.56";"133";"2.43";"5";"1.46";"3";"10.19";"21";"21.36";"44";"69.70";"138";"0.51";"1";"1.52";"3";"13.13";"26";"15.15";"30";"52.86";"37";"0.00";"0";"0.00";"0";"25.71";"18";"21.43";"15";"11.95";"35";"15.09";"43";"5.73";"9";"66.02";"136";"66.67";"132";"52.86";"37";"0.00";"0"
"727";"5301";"5247";"1373";"9.51";"504";"44.67";"2344";"15.80";"217";"90.49";"4797";"55.33";"2903";"84.20";"1156";"4.23";"224";"2.58";"137";"2.70";"143";"30.60";"1622";"59.89";"3175";"40.04";"2101";"3.13";"164";"1.51";"79";"26.91";"1412";"28.42";"1491";"12.02";"165";"1.31";"18";"2.48";"34";"61.98";"851";"22.21";"305";"5.73";"350";"6.68";"404";"2.30";"50";"6.98";"370";"40.69";"2135";"15.80";"217";"0.00";"0"
"729";"1977";"1931";"436";"5.36";"106";"36.10";"697";"11.70";"51";"94.64";"1871";"63.90";"1234";"88.30";"385";"2.12";"42";"3.19";"63";"0.05";"1";"24.89";"492";"69.75";"1379";"30.50";"589";"5.59";"108";"0.00";"0";"26.77";"517";"37.13";"717";"10.09";"44";"1.61";"7";"0.00";"0";"48.62";"212";"39.68";"173";"6.06";"140";"8.22";"186";"0.91";"7";"2.18";"43";"32.42";"626";"11.70";"51";"0.00";"0"
"730";"6";"4";"0";"16.67";"1";"25.00";"1";"0.00";"0";"83.33";"5";"75.00";"3";"0.00";"0";"16.67";"1";"0.00";"0";"0.00";"0";"83.33";"5";"0.00";"0";"25.00";"1";"0.00";"0";"0.00";"0";"75.00";"3";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"33.33";"2";"0.00";"0";"0.00";"0";"25.00";"1";"0.00";"0";"0.00";"0"
"731";"2267";"2229";"569";"10.67";"242";"50.65";"1129";"22.67";"129";"89.33";"2025";"49.35";"1100";"77.33";"440";"6.84";"155";"3.71";"84";"0.13";"3";"35.20";"798";"54.12";"1227";"46.97";"1047";"3.68";"82";"0.00";"0";"24.18";"539";"25.17";"561";"21.09";"120";"1.41";"8";"0.18";"1";"59.40";"338";"17.93";"102";"4.58";"117";"6.17";"155";"1.52";"13";"7.06";"160";"46.03";"1026";"22.67";"129";"0.00";"0"
"732";"4858";"4816";"1793";"8.44";"410";"38.70";"1864";"26.49";"475";"91.56";"4448";"61.30";"2952";"73.51";"1318";"3.87";"188";"2.33";"113";"2.24";"109";"32.40";"1574";"59.16";"2874";"32.23";"1552";"4.28";"206";"2.20";"106";"28.90";"1392";"32.39";"1560";"17.79";"319";"5.86";"105";"2.84";"51";"53.76";"964";"19.74";"354";"7.10";"409";"7.88";"451";"1.63";"44";"6.38";"310";"36.15";"1741";"26.49";"475";"0.00";"0"
"733";"1";"1";"0";"100.00";"1";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"100.00";"1";"0.00";"0";"0.00";"0"
"736";"905";"890";"154";"3.76";"34";"29.55";"263";"12.34";"19";"96.24";"871";"70.45";"627";"87.66";"135";"1.66";"15";"2.10";"19";"0.00";"0";"28.29";"256";"67.96";"615";"23.37";"208";"6.18";"55";"0.00";"0";"20.79";"185";"49.66";"442";"11.04";"17";"1.30";"2";"0.00";"0";"77.92";"120";"9.74";"15";"2.08";"20";"3.70";"35";"0.95";"2";"1.77";"16";"28.76";"256";"12.34";"19";"0.00";"0"
"747";"25";"25";"13";"4.00";"1";"20.00";"5";"30.77";"4";"96.00";"24";"80.00";"20";"69.23";"9";"0.00";"0";"0.00";"0";"4.00";"1";"44.00";"11";"52.00";"13";"12.00";"3";"0.00";"0";"8.00";"2";"52.00";"13";"28.00";"7";"7.69";"1";"7.69";"1";"15.38";"2";"61.54";"8";"7.69";"1";"19.05";"8";"19.05";"8";"3.33";"1";"4.00";"1";"16.00";"4";"30.77";"4";"0.00";"0"
"751";"1";"1";"1";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0"
"753";"19";"12";"10";"36.84";"7";"41.67";"5";"30.00";"3";"63.16";"12";"58.33";"7";"70.00";"7";"15.79";"3";"5.26";"1";"15.79";"3";"63.16";"12";"0.00";"0";"33.33";"4";"0.00";"0";"8.33";"1";"58.33";"7";"0.00";"0";"10.00";"1";"0.00";"0";"20.00";"2";"50.00";"5";"20.00";"2";"11.43";"4";"39.29";"11";"3.85";"1";"21.05";"4";"41.67";"5";"30.00";"3";"0.00";"0"
"754";"6048";"5964";"2057";"5.19";"314";"43.02";"2566";"30.04";"618";"94.81";"5734";"56.98";"3398";"69.96";"1439";"1.79";"108";"1.39";"84";"2.02";"122";"37.42";"2263";"57.39";"3471";"36.65";"2186";"4.56";"272";"1.81";"108";"28.60";"1706";"28.37";"1692";"20.47";"421";"6.37";"131";"3.21";"66";"53.86";"1108";"16.09";"331";"4.64";"317";"5.94";"401";"2.49";"71";"4.08";"247";"41.65";"2484";"29.95";"616";"0.00";"0"
"755";"5459";"5362";"1903";"5.72";"312";"19.56";"1049";"6.94";"132";"94.28";"5147";"80.44";"4313";"93.06";"1771";"3.26";"178";"2.05";"112";"0.40";"22";"38.38";"2095";"55.91";"3052";"15.65";"839";"3.49";"187";"0.43";"23";"34.54";"1852";"45.90";"2461";"5.31";"101";"1.26";"24";"0.37";"7";"70.20";"1336";"22.86";"435";"4.79";"296";"6.47";"393";"0.99";"26";"3.50";"191";"16.28";"873";"6.94";"132";"0.00";"0"
"756";"4";"4";"1";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"4";"100.00";"4";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"4";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"4";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"761";"4069";"4021";"1219";"11.16";"454";"38.67";"1555";"18.87";"230";"88.84";"3615";"61.33";"2466";"81.13";"989";"7.13";"290";"3.27";"133";"0.76";"31";"29.49";"1200";"59.35";"2415";"32.60";"1311";"5.07";"204";"0.99";"40";"24.89";"1001";"36.43";"1465";"15.34";"187";"2.54";"31";"0.98";"12";"59.64";"727";"21.49";"262";"4.54";"207";"5.66";"255";"1.41";"24";"8.11";"330";"34.77";"1398";"18.87";"230";"0.00";"0"
"763";"3";"1";"2";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"3";"100.00";"1";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"3";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"50.00";"1";"50.00";"1";"20.00";"2";"50.00";"4";"11.11";"1";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0"
"804";"777";"779";"368";"15.70";"122";"30.68";"239";"13.86";"51";"84.30";"655";"69.32";"540";"86.14";"317";"9.65";"75";"3.86";"30";"2.19";"17";"31.66";"246";"52.64";"409";"27.21";"212";"2.31";"18";"1.16";"9";"33.89";"264";"35.43";"276";"11.68";"43";"0.82";"3";"1.36";"5";"68.21";"251";"17.93";"66";"7.14";"65";"6.91";"63";"1.00";"5";"11.97";"93";"26.83";"209";"13.86";"51";"0.00";"0"
"811";"126";"124";"34";"69.84";"88";"75.00";"93";"47.06";"16";"30.16";"38";"25.00";"31";"52.94";"18";"65.08";"82";"4.76";"6";"0.00";"0";"5.56";"7";"24.60";"31";"71.77";"89";"3.23";"4";"0.00";"0";"8.87";"11";"16.13";"20";"44.12";"15";"2.94";"1";"0.00";"0";"52.94";"18";"0.00";"0";"6.04";"9";"7.48";"11";"5.26";"3";"65.08";"82";"70.16";"87";"47.06";"16";"0.00";"0"
"812";"1865";"1812";"1229";"10.78";"201";"25.17";"456";"8.87";"109";"89.22";"1664";"74.83";"1356";"91.13";"1120";"6.70";"125";"3.54";"66";"0.54";"10";"32.49";"606";"56.73";"1058";"22.35";"405";"2.43";"44";"0.39";"7";"38.19";"692";"36.64";"664";"7.24";"89";"0.73";"9";"0.90";"11";"65.01";"799";"26.12";"321";"5.67";"124";"8.30";"177";"1.29";"20";"7.61";"142";"21.08";"382";"8.87";"109";"0.00";"0"
"813";"18";"18";"4";"72.22";"13";"83.33";"15";"50.00";"2";"27.78";"5";"16.67";"3";"50.00";"2";"72.22";"13";"0.00";"0";"0.00";"0";"5.56";"1";"22.22";"4";"83.33";"15";"0.00";"0";"0.00";"0";"11.11";"2";"5.56";"1";"50.00";"2";"0.00";"0";"0.00";"0";"50.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"72.22";"13";"66.67";"12";"50.00";"2";"0.00";"0"
