"ID";"total activity in";"total activity out";"total activity inout";"SHA in percent";"SHA in number";"SHA out percent";"SHA out number";"SHA inout percent";"SHA inout number";"SHA not taken in percent";"SHA not taken in number";"SHA not taken out percent";"SHA not taken out number";"SHA not taken inout percent";"SHA not taken inout number";"IN_NO_ALARM percent";"IN_NO_ALARM number";"IN_AFTER_ALARM percent";"IN_AFTER_ALARM number";"IN_DURING_ALARM percent";"IN_DURING_ALARM number";"NOT_IN_NO_ALARM percent";"NOT_IN_NO_ALARM number";"NOT_IN_ALARM percent";"NOT_IN_ALARM number";"OUT_NO_ALARM percent";"OUT_NO_ALARM number";"OUT_AFTER_ALARM percent";"OUT_AFTER_ALARM number";"OUT_DURING_ALARM percent";"OUT_DURING_ALARM number";"NOT_OUT_NO_ALARM percent";"NOT_OUT_NO_ALARM number";"NOT_OUT_ALARM percent";"NOT_OUT_ALARM number";"INOUT_NO_ALARM percent";"INOUT_NO_ALARM number";"INOUT_AFTER_ALARM percent";"INOUT_AFTER_ALARM number";"INOUT_DURING_ALARM percent";"INOUT_DURING_ALARM number";"NOT_INOUT_NO_ALARM percent";"NOT_INOUT_NO_ALARM number";"NOT_INOUT_ALARM percent";"NOT_INOUT_ALARM number";"ABANDON_IN percent";"ABANDON_IN number";"ABANDON_OUT percent";"ABANDON_OUT number";"ABANDON_INOUT percent";"ABANDON_INOUT number";"SHA in 30 sec percent";"SHA in 30 sec number";"SHA out 30 sec percent";"SHA out 30 sec number";"SHA inout 30 sec percent";"SHA inout 30 sec number";"IMPOSSIBLE percent";"IMPOSSIBLE number";
"726";"74";"73";"29";"78.38";"58";"83.56";"61";"72.41";"21";"21.62";"16";"16.44";"12";"27.59";"8";"75.68";"56";"1.35";"1";"1.35";"1";"6.76";"5";"14.86";"11";"82.19";"60";"1.37";"1";"0.00";"0";"12.33";"9";"4.11";"3";"72.41";"21";"0.00";"0";"0.00";"0";"6.90";"2";"20.69";"6";"12.96";"14";"14.02";"15";"7.94";"5";"78.38";"58";"80.82";"59";"72.41";"21";"0.00";"0"
"727";"2311";"2297";"658";"9.82";"227";"50.15";"1152";"15.05";"99";"90.18";"2084";"49.85";"1145";"84.95";"559";"3.42";"79";"3.76";"87";"2.64";"61";"16.75";"387";"73.43";"1697";"46.45";"1067";"3.00";"69";"0.70";"16";"18.85";"433";"31.00";"712";"10.49";"69";"2.58";"17";"1.98";"13";"39.36";"259";"45.59";"300";"3.77";"96";"4.34";"110";"3.57";"32";"7.40";"171";"45.02";"1034";"15.05";"99";"0.00";"0"
"729";"1650";"1606";"479";"5.39";"89";"33.87";"544";"10.44";"50";"94.61";"1561";"66.13";"1062";"89.56";"429";"1.88";"31";"3.52";"58";"0.00";"0";"14.42";"238";"80.18";"1323";"28.83";"463";"5.04";"81";"0.00";"0";"26.21";"421";"39.91";"641";"7.52";"36";"2.92";"14";"0.00";"0";"43.84";"210";"45.72";"219";"3.85";"71";"6.39";"115";"1.19";"8";"2.30";"38";"30.76";"494";"10.44";"50";"0.00";"0"
"731";"90";"91";"21";"7.78";"7";"49.45";"45";"14.29";"3";"92.22";"83";"50.55";"46";"85.71";"18";"5.56";"5";"2.22";"2";"0.00";"0";"35.56";"32";"56.67";"51";"46.15";"42";"3.30";"3";"0.00";"0";"26.37";"24";"24.18";"22";"14.29";"3";"0.00";"0";"0.00";"0";"47.62";"10";"38.10";"8";"3.09";"3";"2.04";"2";"7.14";"2";"6.67";"6";"49.45";"45";"14.29";"3";"0.00";"0"
"732";"1690";"1674";"800";"9.23";"156";"40.20";"673";"28.62";"229";"90.77";"1534";"59.80";"1001";"71.38";"571";"4.08";"69";"3.91";"66";"1.24";"21";"18.05";"305";"72.72";"1229";"35.84";"600";"4.12";"69";"0.24";"4";"22.40";"375";"37.40";"626";"11.75";"94";"16.25";"130";"0.62";"5";"34.75";"278";"36.62";"293";"5.68";"111";"6.56";"127";"2.35";"25";"7.04";"119";"37.22";"623";"28.62";"229";"0.00";"0"
"754";"2163";"2148";"791";"3.61";"78";"48.00";"1031";"31.61";"250";"96.39";"2085";"52.00";"1117";"68.39";"541";"1.25";"27";"1.62";"35";"0.74";"16";"16.50";"357";"79.89";"1728";"44.18";"949";"3.49";"75";"0.33";"7";"22.58";"485";"29.42";"632";"12.77";"101";"18.08";"143";"0.76";"6";"35.27";"279";"33.12";"262";"3.23";"76";"3.89";"91";"2.54";"25";"2.87";"62";"46.97";"1009";"31.61";"250";"0.00";"0"
"755";"1905";"1827";"807";"3.83";"73";"19.16";"350";"4.83";"39";"96.17";"1832";"80.84";"1477";"95.17";"768";"1.42";"27";"2.20";"42";"0.21";"4";"24.88";"474";"71.29";"1358";"16.09";"294";"2.90";"53";"0.16";"3";"26.82";"490";"54.02";"987";"3.47";"28";"1.36";"11";"0.00";"0";"44.49";"359";"50.68";"409";"4.49";"98";"8.36";"176";"0.46";"5";"2.10";"40";"16.80";"307";"4.83";"39";"0.00";"0"
"761";"946";"924";"384";"14.48";"137";"43.51";"402";"22.66";"87";"85.52";"809";"56.49";"522";"77.34";"297";"8.46";"80";"5.50";"52";"0.53";"5";"19.03";"180";"66.49";"629";"38.53";"356";"4.76";"44";"0.22";"2";"24.78";"229";"31.71";"293";"15.62";"60";"6.51";"25";"0.52";"2";"42.45";"163";"34.90";"134";"4.87";"53";"7.03";"75";"2.85";"15";"9.94";"94";"38.74";"358";"22.66";"87";"0.00";"0"
"804";"79";"83";"50";"11.39";"9";"14.46";"12";"0.00";"0";"88.61";"70";"85.54";"71";"100.00";"50";"3.80";"3";"7.59";"6";"0.00";"0";"12.66";"10";"75.95";"60";"13.25";"11";"1.20";"1";"0.00";"0";"45.78";"38";"39.76";"33";"0.00";"0";"0.00";"0";"0.00";"0";"62.00";"31";"38.00";"19";"8.79";"8";"4.21";"4";"0.00";"0";"6.33";"5";"9.64";"8";"0.00";"0";"0.00";"0"
"807";"170";"169";"60";"14.71";"25";"53.85";"91";"11.67";"7";"85.29";"145";"46.15";"78";"88.33";"53";"7.06";"12";"7.65";"13";"0.00";"0";"18.24";"31";"67.06";"114";"49.70";"84";"4.14";"7";"0.00";"0";"19.53";"33";"26.63";"45";"10.00";"6";"1.67";"1";"0.00";"0";"41.67";"25";"46.67";"28";"3.28";"6";"3.85";"7";"0.00";"0";"9.41";"16";"44.97";"76";"11.67";"7";"0.00";"0"
"812";"1630";"1581";"631";"18.90";"308";"34.98";"553";"14.26";"90";"81.10";"1322";"65.02";"1028";"85.74";"541";"13.56";"221";"4.91";"80";"0.43";"7";"20.25";"330";"60.86";"992";"30.55";"483";"4.30";"68";"0.13";"2";"20.30";"321";"44.72";"707";"10.78";"68";"3.01";"19";"0.48";"3";"43.26";"273";"42.47";"268";"5.13";"97";"7.93";"146";"1.91";"17";"15.40";"251";"29.73";"470";"14.26";"90";"0.00";"0"
"814";"956";"929";"473";"40.48";"387";"64.05";"595";"45.03";"213";"59.52";"569";"35.95";"334";"54.97";"260";"35.56";"340";"4.60";"44";"0.31";"3";"18.62";"178";"40.90";"391";"57.80";"537";"6.14";"57";"0.11";"1";"21.42";"199";"14.53";"135";"31.50";"149";"13.32";"63";"0.21";"1";"29.39";"139";"25.58";"121";"6.06";"69";"8.64";"96";"2.60";"17";"37.34";"357";"58.99";"548";"45.03";"213";"0.00";"0"
"819";"131";"127";"143";"11.45";"15";"57.48";"73";"25.87";"37";"88.55";"116";"42.52";"54";"74.13";"106";"8.40";"11";"3.05";"4";"0.00";"0";"29.01";"38";"59.54";"78";"51.97";"66";"5.51";"7";"0.00";"0";"35.43";"45";"7.09";"9";"24.48";"35";"1.40";"2";"0.00";"0";"46.15";"66";"27.97";"40";"1.44";"2";"4.44";"6";"0.00";"0";"10.69";"14";"54.33";"69";"25.87";"37";"0.00";"0"
"820";"1343";"1330";"637";"3.35";"45";"5.56";"74";"3.30";"21";"96.65";"1298";"94.44";"1256";"96.70";"616";"0.74";"10";"1.49";"20";"1.12";"15";"17.65";"237";"79.00";"1061";"4.59";"61";"0.53";"7";"0.45";"6";"60.08";"799";"34.36";"457";"0.94";"6";"0.78";"5";"1.57";"10";"49.14";"313";"47.57";"303";"3.59";"53";"4.51";"66";"1.69";"13";"2.53";"34";"4.36";"58";"3.30";"21";"0.00";"0"
"822";"602";"594";"662";"18.77";"113";"20.71";"123";"10.12";"67";"81.23";"489";"79.29";"471";"89.88";"595";"15.61";"94";"1.99";"12";"1.16";"7";"29.07";"175";"52.16";"314";"19.53";"116";"0.67";"4";"0.51";"3";"58.75";"349";"20.54";"122";"8.31";"55";"1.36";"9";"0.45";"3";"52.11";"345";"37.76";"250";"3.83";"26";"5.07";"34";"2.17";"16";"17.61";"106";"19.87";"118";"10.12";"67";"0.00";"0"
"823";"1286";"1278";"557";"15.24";"196";"18.00";"230";"8.80";"49";"84.76";"1090";"82.00";"1048";"91.20";"508";"11.98";"154";"2.64";"34";"0.62";"8";"16.87";"217";"67.88";"873";"16.35";"209";"1.17";"15";"0.47";"6";"35.29";"451";"46.71";"597";"5.92";"33";"1.97";"11";"0.90";"5";"43.63";"243";"47.58";"265";"6.91";"105";"7.47";"113";"2.02";"16";"13.76";"177";"14.55";"186";"8.80";"49";"0.00";"0"
"864";"1061";"1047";"398";"72.10";"765";"84.34";"883";"53.77";"214";"27.90";"296";"15.66";"164";"46.23";"184";"67.58";"717";"4.05";"43";"0.47";"5";"6.50";"69";"21.39";"227";"82.33";"862";"1.72";"18";"0.29";"3";"9.26";"97";"6.40";"67";"47.99";"191";"5.28";"21";"0.50";"2";"24.62";"98";"21.61";"86";"6.18";"77";"7.39";"91";"2.92";"17";"69.75";"740";"75.36";"789";"53.77";"214";"0.00";"0"
"900";"952";"942";"298";"61.66";"587";"76.86";"724";"54.70";"163";"38.34";"365";"23.14";"218";"45.30";"135";"55.99";"533";"5.67";"54";"0.00";"0";"7.35";"70";"30.99";"295";"67.41";"635";"9.13";"86";"0.32";"3";"12.21";"115";"10.93";"103";"51.68";"154";"3.02";"9";"0.00";"0";"28.86";"86";"16.44";"49";"6.71";"75";"7.68";"85";"1.08";"5";"57.04";"543";"64.76";"610";"54.70";"163";"0.00";"0"
"902";"234";"229";"81";"27.35";"64";"66.38";"152";"53.09";"43";"72.65";"170";"33.62";"77";"46.91";"38";"23.93";"56";"3.42";"8";"0.00";"0";"11.11";"26";"61.54";"144";"58.95";"135";"7.42";"17";"0.00";"0";"14.41";"33";"19.21";"44";"46.91";"38";"4.94";"4";"1.23";"1";"32.10";"26";"14.81";"12";"5.88";"16";"7.87";"21";"0.84";"1";"25.64";"60";"61.57";"141";"53.09";"43";"0.00";"0"
"904";"794";"698";"563";"7.93";"63";"56.30";"393";"15.99";"90";"92.07";"731";"43.70";"305";"84.01";"473";"3.40";"27";"4.41";"35";"0.13";"1";"13.60";"108";"78.46";"623";"53.58";"374";"2.72";"19";"0.00";"0";"27.94";"195";"15.76";"110";"10.66";"60";"5.15";"29";"0.18";"1";"34.64";"195";"49.38";"278";"2.97";"29";"14.20";"125";"3.76";"28";"4.53";"36";"51.72";"361";"15.99";"90";"0.00";"0"
"905";"1045";"1005";"944";"5.93";"62";"16.52";"166";"4.34";"41";"94.07";"983";"83.48";"839";"95.66";"903";"2.78";"29";"2.87";"30";"0.29";"3";"19.52";"204";"74.55";"779";"13.83";"139";"1.89";"19";"0.80";"8";"42.79";"430";"40.70";"409";"2.97";"28";"0.95";"9";"0.42";"4";"54.87";"518";"40.78";"385";"4.68";"57";"8.24";"97";"1.61";"18";"4.11";"43";"15.02";"151";"4.34";"41";"0.00";"0"
"908";"455";"439";"142";"79.12";"360";"84.05";"369";"73.24";"104";"20.88";"95";"15.95";"70";"26.76";"38";"76.92";"350";"2.20";"10";"0.00";"0";"7.25";"33";"13.63";"62";"83.14";"365";"0.91";"4";"0.00";"0";"5.92";"26";"10.02";"44";"71.83";"102";"1.41";"2";"0.00";"0";"14.08";"20";"12.68";"18";"4.73";"25";"8.01";"41";"3.26";"7";"77.14";"351";"76.54";"336";"73.24";"104";"0.00";"0"
"913";"75";"74";"19";"74.67";"56";"77.03";"57";"84.21";"16";"25.33";"19";"22.97";"17";"15.79";"3";"72.00";"54";"1.33";"1";"1.33";"1";"5.33";"4";"20.00";"15";"74.32";"55";"2.70";"2";"0.00";"0";"8.11";"6";"14.86";"11";"84.21";"16";"0.00";"0";"0.00";"0";"5.26";"1";"10.53";"2";"3.66";"3";"4.94";"4";"0.00";"0";"74.67";"56";"72.97";"54";"84.21";"16";"0.00";"0"
"914";"304";"301";"131";"72.70";"221";"83.72";"252";"57.25";"75";"27.30";"83";"16.28";"49";"42.75";"56";"68.75";"209";"2.63";"8";"1.32";"4";"4.28";"13";"23.03";"70";"79.40";"239";"3.32";"10";"1.00";"3";"9.63";"29";"6.64";"20";"55.73";"73";"1.53";"2";"0.00";"0";"24.43";"32";"18.32";"24";"12.21";"53";"12.99";"56";"8.05";"21";"72.04";"219";"78.74";"237";"57.25";"75";"0.00";"0"
"915";"864";"840";"485";"11.23";"97";"60.00";"504";"20.62";"100";"88.77";"767";"40.00";"336";"79.38";"385";"5.79";"50";"4.75";"41";"0.69";"6";"15.74";"136";"73.03";"631";"57.38";"482";"2.26";"19";"0.36";"3";"23.33";"196";"16.67";"140";"15.46";"75";"4.95";"24";"0.21";"1";"48.66";"236";"30.72";"149";"4.29";"42";"6.92";"66";"1.00";"6";"8.22";"71";"53.33";"448";"20.62";"100";"0.00";"0"
"918";"752";"743";"555";"17.82";"134";"47.78";"355";"22.34";"124";"82.18";"618";"52.22";"388";"77.66";"431";"8.24";"62";"6.65";"50";"2.93";"22";"21.28";"160";"60.90";"458";"43.34";"322";"3.50";"26";"0.94";"7";"28.80";"214";"23.42";"174";"18.02";"100";"3.60";"20";"0.72";"4";"44.86";"249";"32.79";"182";"5.67";"49";"6.78";"58";"0.75";"5";"12.90";"97";"41.99";"312";"22.34";"124";"0.00";"0"
"921";"741";"734";"346";"11.74";"87";"38.01";"279";"22.83";"79";"88.26";"654";"61.99";"455";"77.17";"267";"5.80";"43";"4.32";"32";"1.62";"12";"20.65";"153";"67.61";"501";"31.06";"228";"4.90";"36";"2.04";"15";"23.98";"176";"38.01";"279";"11.27";"39";"10.40";"36";"1.16";"4";"33.24";"115";"43.93";"152";"6.60";"58";"7.45";"65";"3.10";"15";"8.37";"62";"33.24";"244";"22.83";"79";"0.00";"0"
"922";"43";"40";"23";"2.33";"1";"47.50";"19";"30.43";"7";"97.67";"42";"52.50";"21";"69.57";"16";"2.33";"1";"0.00";"0";"0.00";"0";"27.91";"12";"69.77";"30";"47.50";"19";"0.00";"0";"0.00";"0";"25.00";"10";"27.50";"11";"4.35";"1";"26.09";"6";"0.00";"0";"30.43";"7";"39.13";"9";"3.92";"2";"10.42";"5";"3.23";"1";"2.33";"1";"47.50";"19";"30.43";"7";"0.00";"0"
"924";"47";"46";"12";"70.21";"33";"82.61";"38";"66.67";"8";"29.79";"14";"17.39";"8";"33.33";"4";"65.96";"31";"4.26";"2";"0.00";"0";"17.02";"8";"12.77";"6";"71.74";"33";"10.87";"5";"0.00";"0";"13.04";"6";"4.35";"2";"58.33";"7";"8.33";"1";"0.00";"0";"16.67";"2";"16.67";"2";"0.00";"0";"2.08";"1";"7.14";"1";"70.21";"33";"73.91";"34";"66.67";"8";"0.00";"0"
"925";"496";"475";"201";"58.27";"289";"66.32";"315";"46.77";"94";"41.73";"207";"33.68";"160";"53.23";"107";"54.23";"269";"4.03";"20";"0.00";"0";"9.68";"48";"32.06";"159";"63.79";"303";"2.32";"11";"0.21";"1";"16.42";"78";"17.26";"82";"44.28";"89";"2.49";"5";"0.00";"0";"31.34";"63";"21.89";"44";"7.51";"47";"11.24";"68";"4.53";"15";"57.06";"283";"60.84";"289";"46.77";"94";"0.00";"0"
"926";"585";"602";"166";"48.21";"282";"72.92";"439";"48.19";"80";"51.79";"303";"27.08";"163";"51.81";"86";"40.51";"237";"6.67";"39";"1.03";"6";"9.57";"56";"42.22";"247";"70.76";"426";"2.16";"13";"0.00";"0";"11.46";"69";"15.61";"94";"46.99";"78";"1.20";"2";"0.00";"0";"30.12";"50";"21.69";"36";"7.00";"47";"4.36";"30";"3.57";"9";"44.79";"262";"62.79";"378";"48.19";"80";"0.00";"0"
"927";"395";"389";"128";"63.04";"249";"75.06";"292";"49.22";"63";"36.96";"146";"24.94";"97";"50.78";"65";"57.97";"229";"4.05";"16";"1.01";"4";"7.85";"31";"29.11";"115";"71.21";"277";"3.60";"14";"0.26";"1";"10.54";"41";"14.40";"56";"46.88";"60";"1.56";"2";"0.78";"1";"24.22";"31";"26.56";"34";"6.37";"30";"7.74";"36";"4.90";"10";"61.77";"244";"69.67";"271";"49.22";"63";"0.00";"0"
"932";"2";"2";"1";"0.00";"0";"100.00";"2";"100.00";"1";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"50.00";"1";"50.00";"1";"100.00";"2";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"0.00";"0";"100.00";"1";"0.00";"0";"0.00";"0";"0.00";"0";"25.00";"1";"25.00";"1";"0.00";"0";"0.00";"0";"100.00";"2";"100.00";"1";"0.00";"0"
"945";"1661";"1639";"620";"8.61";"143";"33.86";"555";"17.10";"106";"91.39";"1518";"66.14";"1084";"82.90";"514";"4.15";"69";"4.03";"67";"0.42";"7";"25.59";"425";"65.80";"1093";"29.77";"488";"3.66";"60";"0.43";"7";"33.50";"549";"32.64";"535";"6.29";"39";"10.16";"63";"0.65";"4";"44.52";"276";"38.39";"238";"4.79";"90";"6.03";"112";"1.91";"16";"5.84";"97";"30.14";"494";"17.10";"106";"0.00";"0"
"953";"15";"14";"6";"93.33";"14";"92.86";"13";"83.33";"5";"6.67";"1";"7.14";"1";"16.67";"1";"60.00";"9";"13.33";"2";"20.00";"3";"0.00";"0";"6.67";"1";"92.86";"13";"0.00";"0";"0.00";"0";"7.14";"1";"0.00";"0";"33.33";"2";"16.67";"1";"33.33";"2";"0.00";"0";"16.67";"1";"13.04";"3";"18.18";"4";"7.14";"1";"93.33";"14";"92.86";"13";"83.33";"5";"0.00";"0"
"954";"117";"114";"31";"70.94";"83";"78.07";"89";"58.06";"18";"29.06";"34";"21.93";"25";"41.94";"13";"58.97";"69";"9.40";"11";"2.56";"3";"7.69";"9";"21.37";"25";"76.32";"87";"1.75";"2";"0.00";"0";"14.91";"17";"7.02";"8";"54.84";"17";"3.23";"1";"0.00";"0";"22.58";"7";"19.35";"6";"14.61";"26";"16.57";"29";"6.52";"6";"65.81";"77";"65.79";"75";"58.06";"18";"0.00";"0"
"955";"65";"62";"27";"75.38";"49";"85.48";"53";"70.37";"19";"24.62";"16";"14.52";"9";"29.63";"8";"69.23";"45";"6.15";"4";"0.00";"0";"10.77";"7";"13.85";"9";"80.65";"50";"4.84";"3";"0.00";"0";"9.68";"6";"4.84";"3";"70.37";"19";"0.00";"0";"0.00";"0";"22.22";"6";"7.41";"2";"10.34";"9";"14.29";"12";"2.04";"1";"75.38";"49";"82.26";"51";"70.37";"19";"0.00";"0"
"956";"49";"51";"16";"85.71";"42";"90.20";"46";"62.50";"10";"14.29";"7";"9.80";"5";"37.50";"6";"81.63";"40";"0.00";"0";"4.08";"2";"6.12";"3";"8.16";"4";"90.20";"46";"0.00";"0";"0.00";"0";"1.96";"1";"7.84";"4";"56.25";"9";"6.25";"1";"0.00";"0";"18.75";"3";"18.75";"3";"17.86";"15";"15.12";"13";"13.73";"7";"83.67";"41";"86.27";"44";"62.50";"10";"0.00";"0"
"957";"374";"371";"102";"56.95";"213";"71.70";"266";"62.75";"64";"43.05";"161";"28.30";"105";"37.25";"38";"51.87";"194";"4.55";"17";"0.53";"2";"12.03";"45";"31.02";"116";"66.85";"248";"4.85";"18";"0.00";"0";"14.02";"52";"14.29";"53";"53.92";"55";"7.84";"8";"0.98";"1";"16.67";"17";"20.59";"21";"6.21";"27";"6.94";"30";"2.45";"4";"53.74";"201";"61.99";"230";"62.75";"64";"0.00";"0"
"958";"63";"63";"8";"68.25";"43";"71.43";"45";"37.50";"3";"31.75";"20";"28.57";"18";"62.50";"5";"68.25";"43";"0.00";"0";"0.00";"0";"12.70";"8";"19.05";"12";"69.84";"44";"1.59";"1";"0.00";"0";"14.29";"9";"14.29";"9";"25.00";"2";"12.50";"1";"0.00";"0";"25.00";"2";"37.50";"3";"4.17";"3";"4.17";"3";"17.65";"3";"68.25";"43";"55.56";"35";"37.50";"3";"0.00";"0"
"959";"1238";"1224";"249";"62.36";"772";"73.37";"898";"50.60";"126";"37.64";"466";"26.63";"326";"49.40";"123";"59.53";"737";"2.75";"34";"0.08";"1";"12.36";"153";"25.28";"313";"70.92";"868";"2.45";"30";"0.00";"0";"12.17";"149";"14.46";"177";"45.78";"114";"4.42";"11";"0.40";"1";"28.51";"71";"20.88";"52";"5.16";"73";"6.21";"87";"3.99";"17";"60.10";"744";"63.97";"783";"50.60";"126";"0.00";"0"
"960";"1176";"1169";"208";"8.76";"103";"41.83";"489";"22.12";"46";"91.24";"1073";"58.17";"680";"77.88";"162";"4.17";"49";"3.91";"46";"0.68";"8";"13.95";"164";"77.30";"909";"37.90";"443";"3.85";"45";"0.09";"1";"14.46";"169";"43.71";"511";"12.02";"25";"8.17";"17";"1.92";"4";"39.42";"82";"38.46";"80";"4.10";"53";"4.67";"60";"0.93";"3";"4.93";"58";"36.27";"424";"22.12";"46";"0.00";"0"
